ID,Timestamp,Value
10061,2022-02-23 05:55:20.179+00,13.079
10068,2022-02-23 05:55:20.179+00,500.000
10070,2022-02-23 05:55:20.179+00,0
10041,2022-02-23 05:55:20.179+00,8.000
10043,2022-02-23 05:55:20.179+00,8.000
10104,2022-02-23 05:55:20.179+00,1109.275
10046,2022-02-23 05:55:20.179+00,188.750
10064,2022-02-23 05:55:20.179+00,500.271
10106,2022-02-23 05:55:20.179+00,200.757
10055,2022-02-23 05:55:20.179+00,11.295
10065,2022-02-23 05:55:20.179+00,491.706
10050,2022-02-23 05:55:20.179+00,915.000
10066,2022-02-23 05:55:20.179+00,422.692
10042,2022-02-23 05:55:20.179+00,8.190
10069,2022-02-23 05:55:20.179+00,450.000
10047,2022-02-23 05:55:20.179+00,175.020
10048,2022-02-23 05:55:20.179+00,157.000
10039,2022-02-23 05:55:20.179+00,8.000
10053,2022-02-23 05:55:20.179+00,163.962
10060,2022-02-23 05:55:20.179+00,140.847
10040,2022-02-23 05:55:19.163+00,8.000
10109,2022-02-23 05:55:19.163+00,0.000
10037,2022-02-23 05:55:19.163+00,8.000
10059,2022-02-23 05:55:19.163+00,115.146
10051,2022-02-23 05:55:19.163+00,914.000
10062,2022-02-23 05:55:19.163+00,173.194
10049,2022-02-23 05:55:19.163+00,156.000
10063,2022-02-23 05:55:19.163+00,316.090
10058,2022-02-23 05:55:19.163+00,7.600
10045,2022-02-23 05:55:19.163+00,10.750
10105,2022-02-23 05:55:19.163+00,145.009
10052,2022-02-23 05:55:19.163+00,8.545
10038,2022-02-23 05:55:19.163+00,82.150
10071,2022-02-23 05:55:19.163+00,0
10107,2022-02-23 05:55:19.163+00,0.000
10036,2022-02-23 05:55:19.163+00,280.750
10060,2022-02-23 05:26:57.404+00,140.847
10048,2022-02-23 05:26:57.403+00,182.000
10065,2022-02-23 05:26:57.403+00,499.466
10050,2022-02-23 05:26:57.403+00,916.000
10061,2022-02-23 05:26:57.403+00,12.820
10066,2022-02-23 05:26:57.403+00,415.283
10057,2022-02-23 05:26:57.403+00,156.247
10064,2022-02-23 05:26:57.403+00,496.326
10070,2022-02-23 05:26:57.403+00,0
10069,2022-02-23 05:26:57.403+00,450.000
10056,2022-02-23 05:26:56.389+00,175.870
10054,2022-02-23 05:26:56.389+00,135.962
10068,2022-02-23 05:26:56.389+00,500.000
10053,2022-02-23 05:26:56.389+00,159.588
10051,2022-02-23 05:26:56.388+00,914.000
10047,2022-02-23 05:26:56.388+00,168.660
10071,2022-02-23 05:26:56.388+00,0
10108,2022-02-23 05:26:56.388+00,0.000
10039,2022-02-23 05:26:56.388+00,8.000
10037,2022-02-23 05:26:56.388+00,8.000
10067,2022-02-23 05:26:56.388+00,500.000
10040,2022-02-23 05:26:56.388+00,8.000
10107,2022-02-23 05:26:56.388+00,0.000
10106,2022-02-23 05:26:56.388+00,1169.189
10041,2022-02-23 05:26:56.388+00,8.000
10042,2022-02-23 05:26:56.388+00,8.190
10063,2022-02-23 05:26:56.388+00,316.090
10062,2022-02-23 05:26:56.388+00,167.570
10043,2022-02-23 05:26:56.388+00,8.000
10044,2022-02-23 05:26:56.388+00,23.500
10105,2022-02-23 05:26:56.388+00,558.232
10036,2022-02-23 05:26:56.388+00,281.960
10059,2022-02-23 05:26:56.388+00,111.717
10045,2022-02-23 05:26:56.388+00,10.750
10038,2022-02-23 05:26:56.388+00,74.770
10104,2022-02-23 05:26:56.388+00,953.022
10058,2022-02-23 05:26:56.388+00,7.002
10049,2022-02-23 05:26:56.388+00,158.000
10046,2022-02-23 05:26:56.388+00,182.370
10055,2022-02-23 05:26:56.388+00,11.295
10109,2022-02-23 05:26:56.388+00,0.000
10052,2022-02-23 05:26:56.388+00,8.486
10027,2022-02-23 05:12:13.245+00,228.300
10005,2022-02-23 05:12:13.245+00,8.000
10035,2022-02-23 05:12:13.245+00,0
10074,2022-02-23 05:12:13.245+00,53589.387
10018,2022-02-23 05:12:13.245+00,156.326
10021,2022-02-23 05:12:13.245+00,230.105
10012,2022-02-23 05:12:13.245+00,254.000
10073,2022-02-23 05:12:13.245+00,425.080
10088,2022-02-23 05:12:13.245+00,831.270
10096,2022-02-23 05:12:13.245+00,499.846
10085,2022-02-23 05:12:13.245+00,0.500
10031,2022-02-23 05:12:13.245+00,64.070
10097,2022-02-23 05:12:13.245+00,861.388
10002,2022-02-23 05:12:13.245+00,104.160
10033,2022-02-23 05:12:13.245+00,425.000
10094,2022-02-23 05:12:13.245+00,98.210
10100,2022-02-23 05:12:13.245+00,38.705
10077,2022-02-23 05:12:13.245+00,1027.249
10006,2022-02-23 05:12:13.245+00,8.000
10007,2022-02-23 05:12:13.245+00,8.000
10019,2022-02-23 05:12:13.245+00,8.596
10004,2022-02-23 05:12:13.245+00,106.130
10016,2022-02-23 05:12:13.245+00,11.362
10076,2022-02-23 05:12:13.245+00,63.755
10014,2022-02-23 05:12:13.245+00,753.000
10079,2022-02-23 05:12:13.245+00,251.554
10082,2022-02-23 05:12:13.245+00,4.986
10098,2022-02-23 05:12:13.245+00,208510.578
10015,2022-02-23 05:12:13.245+00,806.000
10025,2022-02-23 05:12:13.245+00,10.692
10102,2022-02-23 05:12:13.245+00,1.250
10024,2022-02-23 05:12:13.245+00,154.448
10080,2022-02-23 05:12:13.245+00,425.052
10103,2022-02-23 05:12:13.245+00,101.807
10093,2022-02-23 05:12:13.245+00,1.250
10078,2022-02-23 05:12:13.245+00,0.500
10081,2022-02-23 05:12:13.245+00,54971.000
10008,2022-02-23 05:12:13.245+00,18.750
10083,2022-02-23 05:12:13.245+00,65.670
10032,2022-02-23 05:12:13.245+00,425.000
10075,2022-02-23 05:12:13.245+00,4.902
10022,2022-02-23 05:12:13.245+00,0.870
10034,2022-02-23 05:12:13.245+00,0
10101,2022-02-23 05:12:13.245+00,231.042
10023,2022-02-23 05:12:13.244+00,76.696
10003,2022-02-23 05:12:13.244+00,17.410
10099,2022-02-23 05:12:13.244+00,10.007
10089,2022-02-23 05:12:13.244+00,205915.594
10029,2022-02-23 05:12:13.244+00,64.759
10020,2022-02-23 05:12:13.244+00,158.647
10013,2022-02-23 05:12:12.228+00,237.000
10010,2022-02-23 05:12:12.228+00,175.960
10017,2022-02-23 05:12:12.228+00,113.497
10086,2022-02-23 05:12:12.228+00,407.843
10072,2022-02-23 05:12:12.228+00,251.502
10011,2022-02-23 05:12:12.228+00,148.030
10084,2022-02-23 05:12:12.228+00,1027.175
10090,2022-02-23 05:12:12.228+00,4.731
10000,2022-02-23 05:12:12.228+00,55.059
10087,2022-02-23 05:12:12.228+00,482.728
10026,2022-02-23 05:12:12.228+00,153.904
10091,2022-02-23 05:12:12.228+00,8.588
10028,2022-02-23 05:12:12.228+00,423.549
10095,2022-02-23 05:12:12.228+00,864.560
10092,2022-02-23 05:12:12.228+00,229.496
10030,2022-02-23 05:12:12.228+00,430.771
10015,2022-02-23 04:57:06.879+00,807.000
10002,2022-02-23 04:57:06.879+00,103.680
10075,2022-02-23 04:57:06.879+00,4.852
10032,2022-02-23 04:57:06.879+00,425.000
10079,2022-02-23 04:57:06.879+00,247.055
10088,2022-02-23 04:57:06.879+00,831.270
10006,2022-02-23 04:57:06.879+00,8.000
10102,2022-02-23 04:57:06.879+00,1.250
10034,2022-02-23 04:57:06.879+00,0
10074,2022-02-23 04:57:06.879+00,53584.988
10029,2022-02-23 04:57:06.879+00,64.825
10016,2022-02-23 04:57:06.879+00,6.193
10101,2022-02-23 04:57:06.879+00,228.925
10077,2022-02-23 04:57:06.879+00,1030.863
10007,2022-02-23 04:57:06.879+00,8.000
10078,2022-02-23 04:57:06.879+00,0.500
10022,2022-02-23 04:57:06.879+00,0.000
10027,2022-02-23 04:57:06.879+00,228.300
10035,2022-02-23 04:57:06.879+00,0
10100,2022-02-23 04:57:06.879+00,34.902
10103,2022-02-23 04:57:06.879+00,101.263
10024,2022-02-23 04:57:06.879+00,154.448
10096,2022-02-23 04:57:06.879+00,491.175
10019,2022-02-23 04:57:06.879+00,8.669
10082,2022-02-23 04:57:06.879+00,4.932
10093,2022-02-23 04:57:06.879+00,1.250
10020,2022-02-23 04:57:06.879+00,156.312
10081,2022-02-23 04:57:06.879+00,54966.508
10098,2022-02-23 04:57:06.879+00,208501.906
10005,2022-02-23 04:57:06.879+00,8.000
10076,2022-02-23 04:57:06.879+00,62.154
10089,2022-02-23 04:57:06.879+00,205907.344
10094,2022-02-23 04:57:06.879+00,97.323
10085,2022-02-23 04:57:06.879+00,0.500
10080,2022-02-23 04:57:06.879+00,425.052
10033,2022-02-23 04:57:06.879+00,425.000
10097,2022-02-23 04:57:06.879+00,861.388
10012,2022-02-23 04:57:06.879+00,240.000
10031,2022-02-23 04:57:06.879+00,64.142
10018,2022-02-23 04:57:06.879+00,156.326
10083,2022-02-23 04:57:06.879+00,63.960
10073,2022-02-23 04:57:06.879+00,425.080
10014,2022-02-23 04:57:06.879+00,755.000
10008,2022-02-23 04:57:06.879+00,18.750
10004,2022-02-23 04:57:06.879+00,105.510
10025,2022-02-23 04:57:06.879+00,10.431
10021,2022-02-23 04:57:06.879+00,230.105
10099,2022-02-23 04:57:06.878+00,9.461
10003,2022-02-23 04:57:06.878+00,17.380
10023,2022-02-23 04:57:06.878+00,75.727
10072,2022-02-23 04:57:05.862+00,247.104
10090,2022-02-23 04:57:05.862+00,8.737
10087,2022-02-23 04:57:05.862+00,474.472
10084,2022-02-23 04:57:05.862+00,1030.790
10092,2022-02-23 04:57:05.862+00,228.423
10086,2022-02-23 04:57:05.862+00,754.792
10017,2022-02-23 04:57:05.862+00,111.722
10010,2022-02-23 04:57:05.862+00,173.660
10028,2022-02-23 04:57:05.862+00,419.217
10030,2022-02-23 04:57:05.862+00,426.149
10000,2022-02-23 04:57:05.862+00,55.081
10013,2022-02-23 04:57:05.862+00,227.000
10091,2022-02-23 04:57:05.862+00,29.559
10026,2022-02-23 04:57:05.862+00,151.735
10095,2022-02-23 04:57:05.862+00,817.631
10011,2022-02-23 04:57:05.862+00,145.720
10019,2022-02-23 04:26:55.045+00,8.669
10008,2022-02-23 04:26:55.045+00,18.750
10078,2022-02-23 04:26:55.045+00,0.500
10022,2022-02-23 04:26:55.045+00,0.000
10033,2022-02-23 04:26:55.045+00,425.000
10094,2022-02-23 04:26:55.045+00,101.237
10024,2022-02-23 04:26:55.045+00,154.448
10088,2022-02-23 04:26:55.045+00,831.270
10018,2022-02-23 04:26:55.045+00,156.326
10085,2022-02-23 04:26:55.045+00,0.500
10079,2022-02-23 04:26:55.045+00,238.191
10101,2022-02-23 04:26:55.045+00,227.680
10032,2022-02-23 04:26:55.045+00,425.000
10102,2022-02-23 04:26:55.045+00,1.250
10016,2022-02-23 04:26:55.045+00,6.193
10034,2022-02-23 04:26:55.045+00,0
10093,2022-02-23 04:26:55.045+00,1.250
10021,2022-02-23 04:26:55.045+00,230.105
10027,2022-02-23 04:26:54.04+00,228.300
10005,2022-02-23 04:26:54.04+00,8.000
10103,2022-02-23 04:26:54.04+00,102.095
10035,2022-02-23 04:26:54.04+00,0
10075,2022-02-23 04:26:54.04+00,4.946
10015,2022-02-23 04:26:54.04+00,807.000
10096,2022-02-23 04:26:54.04+00,473.344
10080,2022-02-23 04:26:54.04+00,425.052
10077,2022-02-23 04:26:54.04+00,1033.270
10004,2022-02-23 04:26:54.04+00,104.460
10081,2022-02-23 04:26:54.04+00,54957.645
10073,2022-02-23 04:26:54.04+00,425.080
10025,2022-02-23 04:26:54.04+00,10.431
10010,2022-02-23 04:26:54.039+00,169.650
10091,2022-02-23 04:26:54.039+00,37.141
10090,2022-02-23 04:26:54.039+00,9.725
10012,2022-02-23 04:26:54.039+00,243.000
10028,2022-02-23 04:26:54.039+00,427.782
10003,2022-02-23 04:26:54.039+00,17.310
10072,2022-02-23 04:26:54.039+00,238.156
10029,2022-02-23 04:26:54.039+00,65.231
10074,2022-02-23 04:26:54.039+00,53576.039
10092,2022-02-23 04:26:54.039+00,227.457
10013,2022-02-23 04:26:54.039+00,223.000
10084,2022-02-23 04:26:54.039+00,1033.203
10011,2022-02-23 04:26:54.039+00,141.970
10017,2022-02-23 04:26:54.039+00,103.894
10089,2022-02-23 04:26:54.039+00,205890.875
10030,2022-02-23 04:26:54.039+00,430.019
10076,2022-02-23 04:26:54.039+00,64.667
10026,2022-02-23 04:26:54.039+00,146.431
10031,2022-02-23 04:26:54.039+00,64.673
10002,2022-02-23 04:26:54.039+00,102.660
10095,2022-02-23 04:26:54.039+00,904.640
10006,2022-02-23 04:26:54.039+00,8.000
10083,2022-02-23 04:26:54.039+00,65.121
10014,2022-02-23 04:26:54.039+00,757.000
10097,2022-02-23 04:26:54.039+00,861.388
10098,2022-02-23 04:26:54.039+00,208484.078
10087,2022-02-23 04:26:54.039+00,458.002
10000,2022-02-23 04:26:54.039+00,25.018
10020,2022-02-23 04:26:54.039+00,152.553
10099,2022-02-23 04:26:54.039+00,10.470
10023,2022-02-23 04:26:54.039+00,75.727
10007,2022-02-23 04:26:54.039+00,8.000
10100,2022-02-23 04:26:54.039+00,40.000
10082,2022-02-23 04:26:54.039+00,4.977
10086,2022-02-23 04:26:54.039+00,840.248
10061,2022-02-23 04:26:43.882+00,12.766
10053,2022-02-23 04:26:43.882+00,150.415
10060,2022-02-23 04:26:43.882+00,140.847
10068,2022-02-23 04:26:43.882+00,500.000
10046,2022-02-23 04:26:43.882+00,170.280
10042,2022-02-23 04:26:43.882+00,8.180
10043,2022-02-23 04:26:43.882+00,8.000
10044,2022-02-23 04:26:43.882+00,23.510
10070,2022-02-23 04:26:43.882+00,0
10056,2022-02-23 04:26:43.882+00,166.077
10108,2022-02-23 04:26:43.882+00,0.000
10057,2022-02-23 04:26:43.882+00,156.247
10067,2022-02-23 04:26:43.882+00,500.000
10104,2022-02-23 04:26:43.882+00,355.579
10069,2022-02-23 04:26:43.882+00,450.000
10064,2022-02-23 04:26:43.882+00,498.275
10048,2022-02-23 04:26:43.882+00,139.000
10039,2022-02-23 04:26:43.882+00,8.000
10065,2022-02-23 04:26:43.882+00,506.944
10055,2022-02-23 04:26:43.882+00,9.192
10041,2022-02-23 04:26:43.882+00,8.000
10066,2022-02-23 04:26:43.882+00,421.158
10106,2022-02-23 04:26:43.882+00,507.989
10050,2022-02-23 04:26:43.882+00,914.000
10054,2022-02-23 04:26:43.882+00,135.962
10047,2022-02-23 04:26:43.882+00,156.530
10058,2022-02-23 04:26:42.85+00,7.308
10045,2022-02-23 04:26:42.85+00,10.750
10059,2022-02-23 04:26:42.85+00,104.821
10109,2022-02-23 04:26:42.85+00,0.000
10038,2022-02-23 04:26:42.85+00,57.350
10040,2022-02-23 04:26:42.85+00,8.000
10036,2022-02-23 04:26:42.85+00,281.690
10049,2022-02-23 04:26:42.85+00,232.000
10052,2022-02-23 04:26:42.85+00,8.816
10071,2022-02-23 04:26:42.85+00,0
10063,2022-02-23 04:26:42.85+00,316.090
10105,2022-02-23 04:26:42.85+00,798.506
10037,2022-02-23 04:26:42.85+00,8.000
10051,2022-02-23 04:26:42.85+00,915.000
10062,2022-02-23 04:26:42.85+00,154.975
10107,2022-02-23 04:26:42.85+00,0.000
10048,2022-02-23 04:10:51.208+00,128.000
10060,2022-02-23 04:10:51.208+00,140.847
10061,2022-02-23 04:10:51.208+00,12.766
10069,2022-02-23 04:10:51.208+00,450.000
10057,2022-02-23 04:10:51.208+00,156.247
10070,2022-02-23 04:10:51.208+00,0
10064,2022-02-23 04:10:51.208+00,501.900
10050,2022-02-23 04:10:51.208+00,913.000
10066,2022-02-23 04:10:51.208+00,413.519
10065,2022-02-23 04:10:51.208+00,497.629
10052,2022-02-23 04:10:50.193+00,8.816
10056,2022-02-23 04:10:50.193+00,162.988
10059,2022-02-23 04:10:50.193+00,102.755
10036,2022-02-23 04:10:50.193+00,281.760
10062,2022-02-23 04:10:50.193+00,151.438
10037,2022-02-23 04:10:50.193+00,8.000
10106,2022-02-23 04:10:50.193+00,807.447
10051,2022-02-23 04:10:50.193+00,915.000
10055,2022-02-23 04:10:50.193+00,9.192
10042,2022-02-23 04:10:50.193+00,8.160
10054,2022-02-23 04:10:50.193+00,135.962
10071,2022-02-23 04:10:50.193+00,0
10104,2022-02-23 04:10:50.193+00,291.089
10044,2022-02-23 04:10:50.193+00,23.470
10040,2022-02-23 04:10:50.193+00,8.000
10058,2022-02-23 04:10:50.193+00,7.308
10043,2022-02-23 04:10:50.193+00,8.000
10039,2022-02-23 04:10:50.193+00,8.000
10053,2022-02-23 04:10:50.193+00,148.198
10067,2022-02-23 04:10:50.193+00,500.000
10046,2022-02-23 04:10:50.193+00,167.110
10107,2022-02-23 04:10:50.193+00,0.000
10049,2022-02-23 04:10:50.193+00,223.000
10038,2022-02-23 04:10:50.193+00,53.610
10045,2022-02-23 04:10:50.193+00,10.720
10109,2022-02-23 04:10:50.193+00,0.000
10047,2022-02-23 04:10:50.193+00,153.130
10108,2022-02-23 04:10:50.193+00,0.000
10041,2022-02-23 04:10:50.193+00,8.000
10068,2022-02-23 04:10:50.193+00,500.000
10063,2022-02-23 04:10:50.193+00,316.090
10105,2022-02-23 04:10:50.193+00,877.247
10057,2022-02-23 03:26:10.3+00,156.247
10064,2022-02-23 03:26:10.3+00,497.693
10060,2022-02-23 03:26:10.3+00,140.847
10065,2022-02-23 03:26:10.3+00,495.098
10050,2022-02-23 03:26:10.3+00,914.000
10048,2022-02-23 03:26:10.3+00,131.000
10066,2022-02-23 03:26:10.3+00,419.409
10061,2022-02-23 03:26:10.3+00,13.783
10039,2022-02-23 03:26:10.299+00,8.000
10051,2022-02-23 03:26:10.299+00,915.000
10042,2022-02-23 03:26:10.299+00,8.160
10069,2022-02-23 03:26:10.299+00,450.000
10036,2022-02-23 03:26:10.299+00,280.630
10109,2022-02-23 03:26:10.299+00,0.000
10104,2022-02-23 03:26:10.299+00,610.299
10040,2022-02-23 03:26:10.299+00,8.000
10108,2022-02-23 03:26:10.299+00,0.000
10041,2022-02-23 03:26:10.299+00,8.000
10105,2022-02-23 03:26:10.299+00,903.161
10044,2022-02-23 03:26:10.299+00,23.490
10107,2022-02-23 03:26:10.299+00,0.000
10056,2022-02-23 03:26:10.299+00,155.542
10043,2022-02-23 03:26:10.299+00,8.000
10049,2022-02-23 03:26:10.299+00,190.000
10046,2022-02-23 03:26:10.299+00,157.660
10070,2022-02-23 03:26:10.299+00,0
10067,2022-02-23 03:26:10.299+00,500.000
10037,2022-02-23 03:26:10.299+00,8.000
10062,2022-02-23 03:26:10.299+00,141.850
10054,2022-02-23 03:26:10.299+00,135.962
10059,2022-02-23 03:26:10.299+00,97.517
10055,2022-02-23 03:26:10.299+00,9.343
10052,2022-02-23 03:26:10.299+00,8.595
10071,2022-02-23 03:26:10.299+00,0
10063,2022-02-23 03:26:10.299+00,316.090
10068,2022-02-23 03:26:10.299+00,500.000
10106,2022-02-23 03:26:10.299+00,512.043
10038,2022-02-23 03:26:10.299+00,39.100
10047,2022-02-23 03:26:10.299+00,143.950
10058,2022-02-23 03:26:10.299+00,6.907
10053,2022-02-23 03:26:10.299+00,141.702
10045,2022-02-23 03:26:10.299+00,10.720
10018,2022-02-23 03:11:17.35+00,156.326
10088,2022-02-23 03:11:17.35+00,831.270
10101,2022-02-23 03:11:17.35+00,228.573
10079,2022-02-23 03:11:17.35+00,215.854
10078,2022-02-23 03:11:17.35+00,0.500
10016,2022-02-23 03:11:17.35+00,5.982
10032,2022-02-23 03:11:17.35+00,425.000
10034,2022-02-23 03:11:17.35+00,0
10019,2022-02-23 03:11:17.35+00,8.623
10094,2022-02-23 03:11:17.35+00,101.574
10024,2022-02-23 03:11:17.35+00,154.448
10102,2022-02-23 03:11:17.35+00,1.250
10033,2022-02-23 03:11:17.35+00,425.000
10008,2022-02-23 03:11:17.35+00,18.750
10085,2022-02-23 03:11:17.35+00,0.500
10021,2022-02-23 03:11:17.35+00,230.105
10022,2022-02-23 03:11:17.35+00,0.000
10093,2022-02-23 03:11:17.35+00,1.250
10027,2022-02-23 03:11:16.336+00,228.300
10073,2022-02-23 03:11:16.336+00,425.080
10005,2022-02-23 03:11:16.336+00,8.000
10035,2022-02-23 03:11:16.336+00,0
10075,2022-02-23 03:11:16.336+00,4.944
10077,2022-02-23 03:11:16.336+00,1022.080
10080,2022-02-23 03:11:16.336+00,425.052
10015,2022-02-23 03:11:16.336+00,801.000
10025,2022-02-23 03:11:16.336+00,8.529
10096,2022-02-23 03:11:16.335+00,430.621
10081,2022-02-23 03:11:16.335+00,54935.305
10097,2022-02-23 03:11:16.335+00,861.388
10103,2022-02-23 03:11:16.335+00,102.254
10012,2022-02-23 03:11:16.335+00,238.000
10002,2022-02-23 03:11:16.335+00,120.890
10083,2022-02-23 03:11:16.335+00,66.320
10076,2022-02-23 03:11:16.335+00,65.738
10082,2022-02-23 03:11:16.335+00,4.969
10014,2022-02-23 03:11:16.335+00,756.000
10100,2022-02-23 03:11:16.335+00,40.585
10004,2022-02-23 03:11:16.335+00,124.160
10095,2022-02-23 03:11:16.334+00,850.451
10010,2022-02-23 03:11:16.334+00,159.450
10072,2022-02-23 03:11:16.334+00,215.813
10013,2022-02-23 03:11:16.334+00,235.000
10006,2022-02-23 03:11:16.334+00,8.000
10028,2022-02-23 03:11:16.334+00,427.003
10086,2022-02-23 03:11:16.334+00,751.215
10087,2022-02-23 03:11:16.334+00,415.852
10007,2022-02-23 03:11:16.334+00,8.000
10091,2022-02-23 03:11:16.334+00,29.593
10098,2022-02-23 03:11:16.334+00,208441.359
10003,2022-02-23 03:11:16.334+00,18.030
10089,2022-02-23 03:11:16.334+00,205848.719
10030,2022-02-23 03:11:16.334+00,429.347
10092,2022-02-23 03:11:16.334+00,228.176
10074,2022-02-23 03:11:16.334+00,53553.703
10017,2022-02-23 03:11:16.334+00,96.043
10031,2022-02-23 03:11:16.334+00,65.502
10026,2022-02-23 03:11:16.334+00,132.855
10029,2022-02-23 03:11:16.334+00,65.756
10090,2022-02-23 03:11:16.334+00,8.698
10011,2022-02-23 03:11:16.334+00,131.460
10020,2022-02-23 03:11:16.334+00,141.606
10099,2022-02-23 03:11:16.334+00,10.178
10084,2022-02-23 03:11:16.334+00,1022.051
10023,2022-02-23 03:11:16.334+00,75.727
10000,2022-02-23 03:11:16.334+00,40.229
10104,2022-02-23 02:25:56.193+00,589.722
10070,2022-02-23 02:25:56.193+00,0
10069,2022-02-23 02:25:56.193+00,450.000
10068,2022-02-23 02:25:56.193+00,500.000
10067,2022-02-23 02:25:56.193+00,500.000
10066,2022-02-23 02:25:56.193+00,413.508
10065,2022-02-23 02:25:56.193+00,499.779
10064,2022-02-23 02:25:56.193+00,493.220
10061,2022-02-23 02:25:56.193+00,14.008
10060,2022-02-23 02:25:56.193+00,140.847
10048,2022-02-23 02:25:56.193+00,159.000
10057,2022-02-23 02:25:56.193+00,156.247
10056,2022-02-23 02:25:56.193+00,145.335
10055,2022-02-23 02:25:56.193+00,10.808
10050,2022-02-23 02:25:56.193+00,908.000
10054,2022-02-23 02:25:56.193+00,135.962
10047,2022-02-23 02:25:56.193+00,131.900
10046,2022-02-23 02:25:56.193+00,145.850
10053,2022-02-23 02:25:56.193+00,133.006
10044,2022-02-23 02:25:56.193+00,23.500
10043,2022-02-23 02:25:56.193+00,8.000
10106,2022-02-23 02:25:56.193+00,202.134
10042,2022-02-23 02:25:56.193+00,8.170
10041,2022-02-23 02:25:56.193+00,8.000
10039,2022-02-23 02:25:56.193+00,8.000
10108,2022-02-23 02:25:56.193+00,0.000
10062,2022-02-23 02:25:55.189+00,129.004
10107,2022-02-23 02:25:55.189+00,0.000
10045,2022-02-23 02:25:55.189+00,10.720
10052,2022-02-23 02:25:55.189+00,8.837
10059,2022-02-23 02:25:55.189+00,90.076
10051,2022-02-23 02:25:55.189+00,913.000
10038,2022-02-23 02:25:55.189+00,23.100
10049,2022-02-23 02:25:55.189+00,247.000
10037,2022-02-23 02:25:55.189+00,8.000
10109,2022-02-23 02:25:55.189+00,0.000
10058,2022-02-23 02:25:55.189+00,6.542
10040,2022-02-23 02:25:55.189+00,8.000
10071,2022-02-23 02:25:55.189+00,0
10063,2022-02-23 02:25:55.189+00,316.090
10036,2022-02-23 02:25:55.189+00,278.770
10105,2022-02-23 02:25:55.189+00,1243.537
10060,2022-02-23 01:56:45.625+00,140.847
10069,2022-02-23 01:56:45.624+00,450.000
10064,2022-02-23 01:56:45.624+00,503.643
10050,2022-02-23 01:56:45.624+00,908.000
10057,2022-02-23 01:56:45.624+00,156.247
10061,2022-02-23 01:56:45.624+00,14.008
10048,2022-02-23 01:56:45.624+00,147.000
10070,2022-02-23 01:56:45.624+00,0
10066,2022-02-23 01:56:45.624+00,406.262
10065,2022-02-23 01:56:45.624+00,507.428
10105,2022-02-23 01:56:44.609+00,171.917
10068,2022-02-23 01:56:44.609+00,500.000
10038,2022-02-23 01:56:44.609+00,23.040
10042,2022-02-23 01:56:44.609+00,8.160
10108,2022-02-23 01:56:44.609+00,0.000
10039,2022-02-23 01:56:44.609+00,8.000
10051,2022-02-23 01:56:44.609+00,909.000
10067,2022-02-23 01:56:44.609+00,500.000
10047,2022-02-23 01:56:44.609+00,125.530
10055,2022-02-23 01:56:44.609+00,10.138
10106,2022-02-23 01:56:44.609+00,966.082
10046,2022-02-23 01:56:44.609+00,139.580
10041,2022-02-23 01:56:44.609+00,8.000
10056,2022-02-23 01:56:44.609+00,140.981
10104,2022-02-23 01:56:44.609+00,319.455
10043,2022-02-23 01:56:44.609+00,8.000
10054,2022-02-23 01:56:44.609+00,135.962
10053,2022-02-23 01:56:44.609+00,128.862
10044,2022-02-23 01:56:44.609+00,23.490
10076,2022-02-23 01:56:11.126+00,66.248
10008,2022-02-23 01:56:11.126+00,18.750
10079,2022-02-23 01:56:11.126+00,193.712
10096,2022-02-23 01:56:11.126+00,389.723
10021,2022-02-23 01:56:11.126+00,230.105
10032,2022-02-23 01:56:11.126+00,425.000
10006,2022-02-23 01:56:11.126+00,8.000
10085,2022-02-23 01:56:11.126+00,0.500
10023,2022-02-23 01:56:11.126+00,75.727
10015,2022-02-23 01:56:11.126+00,797.000
10101,2022-02-23 01:56:11.126+00,230.418
10082,2022-02-23 01:56:11.126+00,4.933
10025,2022-02-23 01:56:11.126+00,6.554
10102,2022-02-23 01:56:11.126+00,1.250
10007,2022-02-23 01:56:11.126+00,8.000
10014,2022-02-23 01:56:11.126+00,757.000
10016,2022-02-23 01:56:11.126+00,5.598
10088,2022-02-23 01:56:11.126+00,831.270
10081,2022-02-23 01:56:11.126+00,54913.160
10078,2022-02-23 01:56:11.126+00,0.500
10100,2022-02-23 01:56:11.126+00,33.614
10073,2022-02-23 01:56:11.126+00,425.080
10020,2022-02-23 01:56:11.126+00,130.681
10089,2022-02-23 01:56:11.126+00,205807.203
10077,2022-02-23 01:56:11.126+00,1021.872
10018,2022-02-23 01:56:11.126+00,156.326
10099,2022-02-23 01:56:11.126+00,9.244
10103,2022-02-23 01:56:11.126+00,108.245
10035,2022-02-23 01:56:11.126+00,0
10027,2022-02-23 01:56:11.126+00,228.300
10074,2022-02-23 01:56:11.126+00,53531.547
10002,2022-02-23 01:56:11.126+00,163.330
10024,2022-02-23 01:56:11.126+00,154.448
10080,2022-02-23 01:56:11.126+00,425.052
10005,2022-02-23 01:56:11.126+00,8.000
10098,2022-02-23 01:56:11.126+00,208400.469
10012,2022-02-23 01:56:11.126+00,242.000
10034,2022-02-23 01:56:11.126+00,0
10022,2022-02-23 01:56:11.126+00,0.000
10029,2022-02-23 01:56:11.126+00,66.645
10019,2022-02-23 01:56:11.126+00,8.589
10075,2022-02-23 01:56:11.126+00,4.949
10097,2022-02-23 01:56:11.126+00,861.388
10093,2022-02-23 01:56:11.126+00,1.250
